"A"	"B"	"nab"	"expected_nab"	"pvalue"	"adjusted_p"	"conclusion"
"MB06"	"MONDO_0008276"	0	0.2377	0.785189419567266	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007576"	12	1.5619	3.23286503337584e-08	3.35572926267278e-07	"Overenrichment"
"MB06"	"MONDO_0009162"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0007661"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009668"	0	0.2037	0.812792102872135	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009061"	2	1.9014	0.867436989089974	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009994"	3	0.2037	0.000741753746456924	0.00296701498582769	"Overenrichment"
"MB06"	"MONDO_0000208"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0008009"	0	0.2037	0.812792102872135	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0011794"	0	0.4074	0.660605720648935	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009925"	3	0.2037	0.000741753746456924	0.00296701498582769	"Overenrichment"
"MB06"	"MONDO_0018855"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0009697"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0007564"	6	1.7317	0.00900670348958266	0.0248102570843773	"Overenrichment"
"MB06"	"MONDO_0011508"	10	4.414	0.0182403169375486	0.0468009392190917	"Overenrichment"
"MB06"	"MONDO_0011612"	0	0.4074	0.660605720648935	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0008559"	5	1.0526	0.00418231731758676	0.0126701744733824	"Overenrichment"
"MB06"	"MONDO_0009379"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007042"	6	0.747	7.62556001000004e-05	0.000402946762318019	"Overenrichment"
"MB06"	"MONDO_0024517"	3	0.2377	0.00127586825004486	0.00453480622423428	"Overenrichment"
"MB06"	"MONDO_0010766"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0007088"	15	1.494	8.13580284390215e-12	1.35441746391819e-10	"Overenrichment"
"MB06"	"MONDO_0010935"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0011476"	2	0.4754	0.0907681286346193	0.176802639684995	"No enrichment"
"MB06"	"MONDO_0009669"	0	0.8489	0.421507010885274	0.674720013761409	"No enrichment"
"MB06"	"MONDO_0009672"	0	0.3056	0.73276206980908	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0013562"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009841"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0013792"	0	0.4074	0.660605720648935	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007834"	2	3.1917	0.543932048267362	0.834614835297883	"No enrichment"
"MB06"	"MONDO_0007500"	2	0.2037	0.0164980450996836	0.0427111712592521	"Overenrichment"
"MB06"	"MONDO_0007079"	5	1.5958	0.0260667354010056	0.0644296570714902	"No enrichment"
"MB06"	"MONDO_0008887"	1	0.3395	0.335379098392886	0.561965743856179	"No enrichment"
"MB06"	"MONDO_0017884"	1	2.6484	0.319858523249773	0.54010113856318	"No enrichment"
"MB06"	"MONDO_0010108"	8	2.4447	0.00374374171157553	0.0114888863743441	"Overenrichment"
"MB06"	"MONDO_0007488"	0	0.9507	0.379981081475471	0.621218292677998	"No enrichment"
"MB06"	"MONDO_0010518"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0007803"	4	0.6791	0.00459890826294858	0.0137276155116703	"Overenrichment"
"MB06"	"MONDO_0009861"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0008244"	1	0.8149	0.759003518852783	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0010169"	1	10.4579	0.000294413606611092	0.00132025393626523	"Underenrichment"
"MB06"	"MONDO_0007329"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009549"	0	4.2443	0.013216932902291	0.0350366980788666	"Underenrichment"
"MB06"	"MONDO_0024530"	0	0.2037	0.812792102872135	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0012163"	0	0.1698	0.841364241215759	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009917"	0	0.2377	0.785189419567266	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0008647"	5	1.7317	0.0363844500906893	0.0868852715280394	"No enrichment"
"MB06"	"MONDO_0007827"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0013662"	3	0.2037	0.000741753746456924	0.00296701498582769	"Overenrichment"
"MB06"	"MONDO_0007477"	3	0.2037	0.000741753746456924	0.00296701498582769	"Overenrichment"
"MB06"	"MONDO_0000909"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0011643"	4	5.4327	0.567499031731475	0.863273369307688	"No enrichment"
"MB06"	"MONDO_0007781"	24	2.3428	2.87321662059275e-19	8.62952345841258e-18	"Overenrichment"
"MB06"	"MONDO_0007758"	0	0.1019	0.901554145825552	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007959"	16	3.2936	1.95927666824455e-07	1.83537814367175e-06	"Overenrichment"
"MB06"	"MONDO_0011810"	6	1.0526	0.00060299075305976	0.00250006602549445	"Overenrichment"
"MB06"	"MONDO_0008996"	1	9.643	0.000634524249069342	0.00260589947595518	"Underenrichment"
"MB06"	"MONDO_0010150"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0008746"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0014107"	4	0.2716	8.5253530492277e-05	0.000442730752526739	"Overenrichment"
"MB06"	"MONDO_0008048"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0014105"	4	0.2716	8.5253530492277e-05	0.000442730752526739	"Overenrichment"
"MB06"	"MONDO_0013926"	4	0.2716	8.5253530492277e-05	0.000442730752526739	"Overenrichment"
"MB06"	"MONDO_0014102"	4	0.2716	8.5253530492277e-05	0.000442730752526739	"Overenrichment"
"MB06"	"MONDO_0010947"	0	0.9168	0.393347788482644	0.63841405224481	"No enrichment"
"MB06"	"MONDO_0007572"	0	0.9847	0.367068209887474	0.604517835767199	"No enrichment"
"MB06"	"MONDO_0054699"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0008537"	3	0.2037	0.000741753746456924	0.00296701498582769	"Overenrichment"
"MB06"	"MONDO_0011719"	6	1.1884	0.00120453495179446	0.00432879748301133	"Overenrichment"
"MB06"	"MONDO_0011740"	12	0.747	1.07484142599985e-12	1.97355337462997e-11	"Overenrichment"
"MB06"	"MONDO_0013343"	0	0.2037	0.812792102872135	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009970"	8	0.8828	1.66833872565611e-06	1.30891207021853e-05	"Overenrichment"
"MB06"	"MONDO_0008855"	6	1.9354	0.0156517597195788	0.0407132083181902	"Overenrichment"
"MB06"	"MONDO_0012048"	5	0.7809	0.000996318759834907	0.00377979456192615	"Overenrichment"
"MB06"	"MONDO_0011905"	3	0.2037	0.000741753746456924	0.00296701498582769	"Overenrichment"
"MB06"	"MONDO_0007043"	6	0.747	7.62556001000004e-05	0.000402946762318019	"Overenrichment"
"MB06"	"MONDO_0011908"	6	0.4074	1.20696523017611e-06	9.80378820793605e-06	"Overenrichment"
"MB06"	"MONDO_0012488"	3	0.2037	0.000741753746456924	0.00296701498582769	"Overenrichment"
"MB06"	"MONDO_0010143"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0011751"	0	0.1019	0.901554145825552	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009179"	0	0.1019	0.901554145825552	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0016532"	0	0.2037	0.812792102872135	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0013376"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007872"	11	1.9014	2.72649356102594e-06	2.02804712539291e-05	"Overenrichment"
"MB06"	"MONDO_0012204"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0020671"	6	1.2223	0.00141024442202731	0.00494009468878506	"Overenrichment"
"MB06"	"MONDO_0007403"	2	0.1019	0.00341663599910224	0.0106423573226311	"Overenrichment"
"MB06"	"MONDO_0018229"	1	0.0679	0.0679083267823667	0.147568069636471	"No enrichment"
"MB06"	"MONDO_0007522"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0010434"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0013600"	1	0.1019	0.101823445890407	0.19418217697625	"No enrichment"
"MB06"	"MONDO_0008863"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0011996"	2	0.3056	0.0381990998282059	0.090945282620136	"No enrichment"
"MB06"	"MONDO_0011191"	3	0.2037	0.000741753746456924	0.00296701498582769	"Overenrichment"
"MB06"	"MONDO_0007239"	0	0.1019	0.901554145825552	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007958"	7	0.4074	3.55963285592817e-08	3.67310403315374e-07	"Overenrichment"
"MB06"	"MONDO_0010159"	0	0.5093	0.595549032024985	0.897250062270003	"No enrichment"
"MB06"	"MONDO_0010184"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0021001"	4	0.3735	0.000377753502792647	0.0016582449092957	"Overenrichment"
"MB06"	"MONDO_0010421"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007154"	5	4.7196	0.845569434089488	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007052"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0007709"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0012116"	0	0.4754	0.61649030900667	0.919946269543844	"No enrichment"
"MB06"	"MONDO_0011429"	1	1.0865	0.965664086072863	0.968990139182184	"No enrichment"
"MB06"	"MONDO_0007099"	5	0.3735	1.80236150509475e-05	0.000112518853960915	"Overenrichment"
"MB06"	"MONDO_0011916"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0008977"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0008834"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009693"	4	0.9507	0.0164335630835472	0.0425820757041809	"Overenrichment"
"MB06"	"MONDO_0009696"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0009804"	3	0.4074	0.00735135286113086	0.0206262677387749	"Overenrichment"
"MB06"	"MONDO_0009067"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB06"	"MONDO_0008114"	5	0.6791	0.000491913058829953	0.0020941647024714	"Overenrichment"
"MB06"	"MONDO_0007743"	0	0.0679	0.933243566645049	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0007179"	78	92.0028	0.117762874138795	0.220963400595335	"No enrichment"
"MB07"	"MONDO_0016419"	62	35.6011	2.90444954978718e-05	0.000172995091879367	"Overenrichment"
"MB07"	"MONDO_0009282"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0009563"	10	0.8	1.34761809787512e-09	1.69470247128469e-08	"Overenrichment"
"MB07"	"MONDO_0009711"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0007455"	90	42.2813	2.1964547966787e-11	3.52886303731101e-10	"Overenrichment"
"MB07"	"MONDO_0012173"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0021003"	30	3.6001	8.77702384940741e-21	2.96182194763787e-19	"Overenrichment"
"MB07"	"MONDO_0008233"	30	2.9601	8.3176651673281e-24	3.2599279624416e-22	"Overenrichment"
"MB07"	"MONDO_0008852"	16	1.32	2.51814465815219e-14	5.38107195898536e-13	"Overenrichment"
"MB07"	"MONDO_0019200"	284	662.66	1.08468744454479e-106	2.37004206633036e-104	"Underenrichment"
"MB07"	"MONDO_0019182"	120	239.6472	1.36315989905754e-21	4.74662052500513e-20	"Underenrichment"
"MB07"	"MONDO_0011679"	25	7.2002	7.92949664045883e-08	7.86649269439389e-07	"Overenrichment"
"MB07"	"MONDO_0012033"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0005090"	53	7.2402	8.91962298858058e-32	6.09043007189018e-30	"Overenrichment"
"MB07"	"MONDO_0008903"	60	29.6009	3.15376282703655e-07	2.85932438882774e-06	"Overenrichment"
"MB07"	"MONDO_0006277"	4	1.48	0.0745209965806748	0.156489521992886	"No enrichment"
"MB07"	"MONDO_0011818"	4	1.56	0.0882863899016318	0.173012720570339	"No enrichment"
"MB07"	"MONDO_0011338"	3	0.24	0.0012020754580475	0.00432173570684292	"Overenrichment"
"MB07"	"MONDO_0007103"	3	0.48	0.0116874081064574	0.0313241174027714	"Overenrichment"
"MB07"	"MONDO_0010908"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0014461"	3	0.32	0.00323102227215834	0.0101762647418609	"Overenrichment"
"MB07"	"MONDO_0014207"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0007639"	4	10.2403	0.0302220985271403	0.0733929261259256	"No enrichment"
"MB07"	"MONDO_0009180"	0	0.92	0.390919455330291	0.635298631384668	"No enrichment"
"MB07"	"MONDO_0007796"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0023113"	117	36.6411	3.71917574761806e-29	2.09713522801173e-27	"Overenrichment"
"MB07"	"MONDO_0013108"	12	4.6801	0.00339882799287691	0.0106033156459005	"Overenrichment"
"MB07"	"MONDO_0007263"	1	83.1225	8.40848361987561e-39	8.44714331467964e-37	"Underenrichment"
"MB07"	"MONDO_0008648"	0	10.8003	1.55992909897096e-05	9.85812026392348e-05	"Underenrichment"
"MB07"	"MONDO_0008823"	3	0.24	0.0012020754580475	0.00432173570684292	"Overenrichment"
"MB07"	"MONDO_0008185"	4	0.92	0.0141592610091748	0.0372074387312651	"Overenrichment"
"MB07"	"MONDO_0007256"	36	16.2805	1.22740236872316e-05	7.8762824542147e-05	"Overenrichment"
"MB07"	"MONDO_0002629"	10	4.2401	0.013531902274669	0.0358064867940075	"Overenrichment"
"MB07"	"MONDO_0013664"	1	0.16	0.159754469856168	0.289019678439849	"No enrichment"
"MB07"	"MONDO_0008730"	3	0.24	0.0012020754580475	0.00432173570684292	"Overenrichment"
"MB07"	"MONDO_0007187"	5	0.76	0.000809198357080221	0.00317860388354208	"Overenrichment"
"MB07"	"MONDO_0011556"	2	0.64	0.156848505524831	0.284350951729314	"No enrichment"
"MB07"	"MONDO_0007216"	4	0.28	8.29567394016671e-05	0.000433897009198426	"Overenrichment"
"MB07"	"MONDO_0010011"	1	0.56	0.541308329768299	0.831318714140737	"No enrichment"
"MB07"	"MONDO_0008199"	1	6.6002	0.01040297084537	0.0282893482229415	"Underenrichment"
"MB07"	"MONDO_0023122"	16	11.4803	0.185507299029616	0.331154778088	"No enrichment"
"MB07"	"MONDO_0001056"	53	18.1205	4.44021288519937e-12	7.60930600326323e-11	"Overenrichment"
"MB07"	"MONDO_0008170"	37	14.5204	3.02898545570438e-07	2.7547692906198e-06	"Overenrichment"
"MB07"	"MONDO_0011962"	8	3.4001	0.0273202684685429	0.0671860288168444	"No enrichment"
"MB07"	"MONDO_0007817"	9	1.44	1.00335250393353e-05	6.56876470740003e-05	"Overenrichment"
"MB07"	"MONDO_0014103"	3	0.32	0.00323102227215834	0.0101762647418609	"Overenrichment"
"MB07"	"MONDO_0009958"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0008093"	19	7.3602	0.000209954357228251	0.000980061044316132	"Overenrichment"
"MB07"	"MONDO_0013767"	12	7.2402	0.0910441944012517	0.177261363124736	"No enrichment"
"MB07"	"MONDO_0008566"	10	3.4401	0.00290707698643202	0.00926617536886064	"Overenrichment"
"MB07"	"MONDO_0011285"	5	0.48	6.66551904127289e-05	0.000357622077475292	"Overenrichment"
"MB07"	"MONDO_0008296"	3	0.36	0.00474798991355507	0.0141003845886753	"Overenrichment"
"MB07"	"MONDO_0007379"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0019588"	82	220.8067	5.44041763203491e-32	3.80394000831881e-30	"Underenrichment"
"MB07"	"MONDO_0008345"	7	1.48	0.000666942294257915	0.00272386712701597	"Overenrichment"
"MB07"	"MONDO_0008965"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0009960"	4	3.0801	0.565936725890118	0.861272328796731	"No enrichment"
"MB07"	"MONDO_0004951"	47	8.9203	1.44685914239451e-21	4.99824067372648e-20	"Overenrichment"
"MB07"	"MONDO_0011060"	3	31.3609	6.30184052846682e-11	9.57879760326956e-10	"Underenrichment"
"MB07"	"MONDO_0007763"	27	6.8402	1.35978332538141e-09	1.70754400342436e-08	"Overenrichment"
"MB07"	"MONDO_0008667"	11	1.6	3.50972977668267e-07	3.16563862210594e-06	"Overenrichment"
"MB07"	"MONDO_0001187"	17	6.7602	0.000621373165786699	0.00256049102733416	"Overenrichment"
"MB07"	"MONDO_0007390"	5	1.16	0.00629100507891281	0.0179391139933762	"Overenrichment"
"MB07"	"MONDO_0009857"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0008552"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0018874"	16	17.1205	0.808791200038604	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0008897"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0008297"	4	0.36	0.000284436373706711	0.00128011014737212	"Overenrichment"
"MB07"	"MONDO_0010563"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0018138"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0011842"	2	0.72	0.19393074166558	0.344713175138736	"No enrichment"
"MB07"	"MONDO_0005298"	0	1.6801	0.179844564491294	0.321834867660506	"No enrichment"
"MB07"	"MONDO_0007551"	0	0.44	0.638186254192465	0.943781364068045	"No enrichment"
"MB07"	"MONDO_0007550"	0	0.16	0.849335859321486	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0018881"	7	1.48	0.000666942294257915	0.00272386712701597	"Overenrichment"
"MB07"	"MONDO_0011628"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0010940"	43	9.7203	3.00153728599768e-16	8.04706622074226e-15	"Overenrichment"
"MB07"	"MONDO_0007534"	0	0.52	0.588133921675288	0.888094415245684	"No enrichment"
"MB07"	"MONDO_0009183"	0	0.32	0.721356857922193	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0008679"	6	1.9201	0.0146676261241173	0.0383817521930495	"Overenrichment"
"MB07"	"MONDO_0006292"	2	0.44	0.0774885336661938	0.157950306916812	"No enrichment"
"MB07"	"MONDO_0008000"	4	1.64	0.103405529610563	0.196898546578719	"No enrichment"
"MB07"	"MONDO_0009068"	2	5.4802	0.10957539719186	0.207381760817856	"No enrichment"
"MB07"	"MONDO_0014106"	3	0.32	0.00323102227215834	0.0101762647418609	"Overenrichment"
"MB07"	"MONDO_0009276"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0009054"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0016581"	0	3.4801	0.0285429703236398	0.0695859304403381	"No enrichment"
"MB07"	"MONDO_0044339"	0	0.8	0.441885468150945	0.701303612064511	"No enrichment"
"MB07"	"MONDO_0009692"	0	1.36	0.249399835507026	0.434733658223256	"No enrichment"
"MB07"	"MONDO_0008554"	0	0.44	0.638186254192465	0.943781364068045	"No enrichment"
"MB07"	"MONDO_0009723"	9	1.7201	4.78978056836281e-05	0.000267835458525214	"Overenrichment"
"MB07"	"MONDO_0009641"	7	0.76	5.64898120196961e-06	3.87840500433734e-05	"Overenrichment"
"MB07"	"MONDO_0018911"	37	17.1605	1.64353142627357e-05	0.000103490379435382	"Overenrichment"
"MB07"	"MONDO_0012292"	5	2.9601	0.249921847254334	0.435383086506454	"No enrichment"
"MB07"	"MONDO_0007750"	9	1.2	1.85216476538564e-06	1.43764831700449e-05	"Overenrichment"
"MB07"	"MONDO_0014763"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0011789"	14	1.9201	3.69383098860481e-09	4.3045443787208e-08	"Overenrichment"
"MB07"	"MONDO_0008392"	3	0.24	0.0012020754580475	0.00432173570684292	"Overenrichment"
"MB07"	"MONDO_0007790"	5	0.48	6.66551904127289e-05	0.000357622077475292	"Overenrichment"
"MB07"	"MONDO_0009853"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0007677"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0009626"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0011301"	1	2.5601	0.341764643999563	0.570696023797512	"No enrichment"
"MB07"	"MONDO_0013199"	6	1.52	0.00441632352509115	0.0132232502943805	"Overenrichment"
"MB07"	"MONDO_0008737"	4	0.32	0.000161921985906371	0.000769966353004179	"Overenrichment"
"MB07"	"MONDO_0013517"	2	0.12	0.00473294042431176	0.0140652496798656	"Overenrichment"
"MB07"	"MONDO_0007705"	1	0.12	0.119939761694076	0.224421647871167	"No enrichment"
"MB07"	"MONDO_0011120"	5	1.08	0.0045168598635682	0.0135057664069744	"Overenrichment"
"MB07"	"MONDO_0011380"	15	1.2	9.10028664774491e-14	1.84968616979745e-12	"Overenrichment"
"MB07"	"MONDO_0008265"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0010898"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0012197"	6	1.56	0.00506934993397564	0.0148828076664249	"Overenrichment"
"MB07"	"MONDO_0008394"	0	0.2	0.815357288354376	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0015278"	17	8.7203	0.0100242442428557	0.02736934515315	"Overenrichment"
"MB07"	"MONDO_0008276"	0	0.28	0.751420968400742	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0007576"	8	1.8401	0.000505854467813863	0.00214619808188989	"Overenrichment"
"MB07"	"MONDO_0009162"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0007661"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0009668"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0009061"	2	2.2401	0.949289850808114	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0009994"	3	0.24	0.0012020754580475	0.00432173570684292	"Overenrichment"
"MB07"	"MONDO_0000208"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0008009"	0	0.24	0.782737079321964	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0011794"	6	0.48	3.14820673518109e-06	2.29485628569497e-05	"Overenrichment"
"MB07"	"MONDO_0009925"	3	0.24	0.0012020754580475	0.00432173570684292	"Overenrichment"
"MB07"	"MONDO_0018855"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0009697"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0007564"	8	2.0401	0.00105422363310251	0.0039320045390147	"Overenrichment"
"MB07"	"MONDO_0011508"	14	5.2002	0.00095491554276148	0.0036397565825274	"Overenrichment"
"MB07"	"MONDO_0011612"	0	0.48	0.612649539003383	0.915935164367014	"No enrichment"
"MB07"	"MONDO_0008559"	5	1.24	0.00852202238975293	0.0235853311230021	"Overenrichment"
"MB07"	"MONDO_0009379"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0007042"	9	0.88	8.344448906407e-08	8.25939789830093e-07	"Overenrichment"
"MB07"	"MONDO_0024517"	4	0.28	8.29567394016671e-05	0.000433897009198426	"Overenrichment"
"MB07"	"MONDO_0010766"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0007088"	14	1.7601	1.01257509402703e-09	1.29764022313727e-08	"Overenrichment"
"MB07"	"MONDO_0010935"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0011476"	2	0.56	0.122606708732208	0.228848701026424	"No enrichment"
"MB07"	"MONDO_0009669"	0	1	0.360249114910096	0.594856841925985	"No enrichment"
"MB07"	"MONDO_0009672"	0	0.36	0.692494729965044	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0013562"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0009841"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0013792"	2	0.48	0.0916225527774625	0.178268279446799	"No enrichment"
"MB07"	"MONDO_0007834"	9	3.7601	0.0173535204895247	0.0447139649405796	"Overenrichment"
"MB07"	"MONDO_0007500"	2	0.24	0.0227079039466599	0.0569652929086703	"No enrichment"
"MB07"	"MONDO_0007079"	5	1.8801	0.0496541706727686	0.114898055144917	"No enrichment"
"MB07"	"MONDO_0008887"	1	0.4	0.393345207484094	0.63841405224481	"No enrichment"
"MB07"	"MONDO_0017884"	1	3.1201	0.216914544155395	0.382610114211534	"No enrichment"
"MB07"	"MONDO_0010108"	11	2.8801	0.000156071627364683	0.000749075246110561	"Overenrichment"
"MB07"	"MONDO_0007488"	0	1.12	0.318692812445185	0.538720761483712	"No enrichment"
"MB07"	"MONDO_0010518"	1	0.08	0.0800024188184078	0.160629712950352	"No enrichment"
"MB07"	"MONDO_0007803"	4	0.8	0.00834500702644228	0.0231467348178691	"Overenrichment"
"MB07"	"MONDO_0009861"	0	0.08	0.921596516834208	0.9638217303004	"No enrichment"
"MB07"	"MONDO_0008244"	2	0.96	0.318399121040176	0.538364928978747	"No enrichment"
"MB07"	"MONDO_0010169"	5	12.3204	0.0199908423264826	0.0507759261649108	"No enrichment"
